time,sym,price,size
10:39:14.7,MSFT,73.27,300
10:39:14.7,MSFT,73.27,1000
10:39:14.8,MSFT,73.2667,19
10:39:14.8,MSFT,73.27,100
10:39:16.6,MSFT,73.265,10
10:39:18.4,MSFT,73.27,137
10:39:18.6,MSFT,73.27,100
10:39:18.9,MSFT,73.27,63
10:39:18.9,MSFT,73.27,67
10:39:18.9,MSFT,73.27,4
10:39:18.9,MSFT,73.27,133
10:39:18.9,MSFT,73.2699,5
10:39:19.4,SPY,246.44,100
10:39:19.4,SPY,246.44,100
10:39:19.6,MSFT,73.27,11
10:39:19.7,MSFT,73.26,200
10:39:19.7,MSFT,73.26,100
10:39:19.7,MSFT,73.26,100
10:39:19.7,MSFT,73.27,100
10:39:19.7,MSFT,73.26,200
10:39:19.7,MSFT,73.26,100
10:39:19.7,MSFT,73.26,100
10:39:19.7,MSFT,73.26,100
10:39:19.7,MSFT,73.26,300
10:39:19.7,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,300
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.265,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,400
10:39:19.8,MSFT,73.26,70
10:39:19.8,MSFT,73.26,200
10:39:19.8,MSFT,73.26,200
10:39:19.8,MSFT,73.26,200
10:39:19.8,MSFT,73.265,100
10:39:19.8,MSFT,73.26,39
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,22
10:39:19.8,MSFT,73.265,100
10:39:19.8,MSFT,73.26,100
10:39:19.8,MSFT,73.26,461
10:39:19.8,MSFT,73.26,139
10:39:19.8,MSFT,73.265,100
10:39:19.8,MSFT,73.265,500
10:39:20.0,MSFT,73.265,1000
10:39:20.0,MSFT,73.26,100
10:39:20.0,MSFT,73.265,683
10:39:20.0,MSFT,73.265,200
10:39:20.1,MSFT,73.265,800
10:39:20.1,MSFT,73.26,100
10:39:20.2,MSFT,73.265,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,200
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,300
10:39:20.4,C,66.15,200
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,700
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,1500
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,500
10:39:20.4,C,66.15,50
10:39:20.4,C,66.15,500
10:39:20.4,C,66.15,100
10:39:20.4,C,66.145,500
10:39:20.4,C,66.15,50
10:39:20.4,C,66.15,48
10:39:20.4,C,66.15,90
10:39:20.4,C,66.15,10
10:39:20.4,C,66.145,98
10:39:20.4,C,66.15,100
10:39:20.4,C,66.15,100
10:39:20.4,C,66.145,500
10:39:20.6,MSFT,73.2601,55
10:39:21.1,SPY,246.44,100
10:39:22.5,MSFT,73.2612,174
10:39:22.6,MSFT,73.265,100
10:39:23.1,SPY,246.44,100
10:39:23.6,C,66.151,100
10:39:23.6,C,66.151,100
10:39:23.6,C,66.151,100
10:39:24.8,MSFT,73.2699,500
10:39:24.8,C,66.155,100
10:39:24.8,C,66.155,700
10:39:24.9,C,66.1541,4200
10:39:25.2,MSFT,73.2628,1541
10:39:25.4,MSFT,73.265,200
10:39:25.4,MSFT,73.265,200
10:39:25.4,MSFT,73.265,100
10:39:25.4,MSFT,73.265,100
10:39:25.4,MSFT,73.261,65
10:39:25.4,MSFT,73.261,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.265,200
10:39:25.4,MSFT,73.26,200
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,10
10:39:25.4,MSFT,73.26,300
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,1000
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,2
10:39:25.4,MSFT,73.26,218
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,300
10:39:25.4,MSFT,73.26,1
10:39:25.4,MSFT,73.26,300
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,600
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.26,410
10:39:25.4,MSFT,73.26,300
10:39:25.4,MSFT,73.26,100
10:39:25.4,MSFT,73.25,100
10:39:25.4,MSFT,73.25,100
10:39:25.4,MSFT,73.25,65
10:39:25.4,MSFT,73.25,100
10:39:25.4,MSFT,73.25,100
10:39:25.5,MSFT,73.26,1394
10:39:25.6,MSFT,73.26,800
10:39:26.2,C,66.155,100
10:39:26.2,MSFT,73.2535,1
10:39:26.2,MSFT,73.2535,33
10:39:26.5,SPY,246.45,100
10:39:26.5,MSFT,73.2599,1
10:39:27.0,SPY,246.4489,10
10:39:28.0,MSFT,73.255,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.255,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,1
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,2
10:39:28.0,MSFT,73.25,2
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,98
10:39:28.0,MSFT,73.25,2
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,7
10:39:28.0,MSFT,73.25,2
10:39:28.0,MSFT,73.25,5
10:39:28.0,MSFT,73.25,50
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,100
10:39:28.0,MSFT,73.25,4
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,348
10:39:28.0,MSFT,73.25,200
10:39:28.0,MSFT,73.25,733
10:39:28.0,MSFT,73.25,195
10:39:28.0,MSFT,73.25,924
10:39:28.1,SPY,246.45,2
10:39:28.2,MSFT,73.25,2
10:39:28.2,MSFT,73.25,700
10:39:28.2,MSFT,73.26,800
10:39:28.4,MSFT,73.26,100
10:39:28.5,MSFT,73.2599,1
10:39:28.9,MSFT,73.2599,31
10:39:29.0,MSFT,73.25,100
10:39:29.0,SPY,246.45,76
10:39:29.0,SPY,246.45,24
10:39:29.0,MSFT,73.26,400
10:39:29.2,MSFT,73.26,100
10:39:29.3,C,66.155,100
10:39:30.7,MSFT,73.2565,50
10:39:32.2,SPY,246.4401,280
10:39:32.4,MSFT,73.259,4
10:39:32.4,MSFT,73.2556,900
10:39:32.5,SPY,246.45,100
10:39:32.6,MSFT,73.26,100
10:39:33.0,MSFT,73.26,200
10:39:33.1,SPY,246.441,81
10:39:33.1,SPY,246.441,19
10:39:33.1,SPY,246.44,100
10:39:33.1,SPY,246.44,157
10:39:33.1,SPY,246.44,100
10:39:33.1,SPY,246.44,100
10:39:33.6,C,66.16,100
10:39:34.1,MSFT,73.26,500
10:39:34.2,MSFT,73.26,100
10:39:34.4,MSFT,73.25,100
10:39:34.4,SPY,246.44,378
10:39:34.4,SPY,246.44,123
10:39:34.4,MSFT,73.25,100
10:39:34.4,MSFT,73.25,100
10:39:34.4,SPY,246.44,100
10:39:34.4,SPY,246.44,100
10:39:34.4,SPY,246.44,100
10:39:34.4,SPY,246.44,100
10:39:34.7,MSFT,73.255,5
10:39:35.0,SPY,246.44,2
10:39:35.0,MSFT,73.251,20
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.44,1231
10:39:35.6,SPY,246.44,343
10:39:35.6,SPY,246.44,100
10:39:35.6,SPY,246.45,68
10:39:35.8,C,66.16,45
10:39:35.8,C,66.16,55
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.16,100
10:39:35.8,C,66.16,50
10:39:35.8,C,66.16,50
10:39:35.8,C,66.16,30
10:39:35.8,C,66.16,15
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,300
10:39:35.8,C,66.16,11
10:39:35.8,C,66.155,100
10:39:35.8,C,66.16,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.16,100
10:39:35.8,C,66.155,300
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:35.8,C,66.155,100
10:39:36.6,MSFT,73.255,1
10:39:37.4,MSFT,73.2465,500
10:39:37.4,MSFT,73.2465,400
10:39:37.4,MSFT,73.2465,100
10:39:38.4,C,66.155,200
10:39:39.0,SPY,246.44,100
10:39:39.7,SPY,246.44,100
10:39:39.7,SPY,246.44,100
10:39:40.2,MSFT,73.26,1
10:39:40.3,SPY,246.44,3
10:39:41.5,C,66.15,1
10:39:42.2,MSFT,73.25,100
10:39:42.2,SPY,246.44,100
10:39:42.2,SPY,246.44,100
10:39:42.3,SPY,246.53,132000
10:39:42.7,MSFT,73.251,80
10:39:42.9,SPY,246.4499,4
10:39:43.0,MSFT,73.26,7
10:39:43.6,SPY,246.44,100
10:39:43.6,SPY,246.445,100
10:39:43.6,SPY,246.445,100
10:39:45.3,MSFT,73.26,40
10:39:45.3,SPY,246.44,600
10:39:45.3,SPY,246.44,600
10:39:45.3,SPY,246.44,100
10:39:45.3,SPY,246.44,111
10:39:45.3,SPY,246.44,300
10:39:45.3,SPY,246.44,200
10:39:45.3,SPY,246.44,35
10:39:45.3,SPY,246.44,100
10:39:45.3,SPY,246.44,454
10:39:45.3,SPY,246.44,446
10:39:45.3,SPY,246.44,100
10:39:45.3,SPY,246.45,14
10:39:45.3,C,66.15,591
10:39:45.4,SPY,246.44,100
10:39:45.6,SPY,246.44,200
10:39:45.6,SPY,246.44,200
10:39:45.6,SPY,246.44,200
10:39:45.6,SPY,246.44,200
10:39:45.6,SPY,246.44,272
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,100
10:39:45.7,MSFT,73.26,200
10:39:45.8,MSFT,73.26,100
10:39:46.3,MSFT,73.26,135
10:39:47.0,MSFT,73.255,100
10:39:47.2,MSFT,73.26,100
10:39:48.0,MSFT,73.255,2
10:39:48.8,MSFT,73.26,1
10:39:48.9,MSFT,73.255,84
10:39:49.2,MSFT,73.2501,3
10:39:49.4,MSFT,73.26,100
10:39:49.4,MSFT,73.26,100
10:39:49.4,MSFT,73.26,100
10:39:49.4,MSFT,73.26,100
10:39:49.4,MSFT,73.26,99
10:39:49.6,MSFT,73.26,100
10:39:49.8,MSFT,73.26,500
10:39:49.8,MSFT,73.26,100
10:39:50.9,SPY,246.445,3
10:39:51.1,SPY,246.44,100
10:39:51.1,SPY,246.44,100
10:39:51.1,SPY,246.44,100
10:39:51.1,SPY,246.44,100
10:39:51.9,MSFT,73.26,100
10:39:51.9,MSFT,73.26,66
10:39:52.9,MSFT,73.254,10
10:39:53.0,MSFT,73.26,2000
10:39:53.2,MSFT,73.26,200
10:39:53.7,MSFT,73.255,100
10:39:53.8,C,66.15,100
10:39:53.8,C,66.15,100
10:39:53.8,C,66.15,72
10:39:53.8,SPY,246.4499,100
10:39:54.0,MSFT,73.26,4
10:39:54.0,SPY,246.44,95
10:39:54.0,SPY,246.44,100
10:39:54.1,MSFT,73.26,100
10:39:54.2,MSFT,73.26,100
10:39:54.4,MSFT,73.26,100
10:39:55.1,MSFT,73.257,1000
10:39:55.2,MSFT,73.26,100
10:39:55.5,MSFT,73.255,200
10:39:55.7,MSFT,73.2599,15
10:39:56.5,MSFT,73.25,1
10:39:57.0,C,66.16,100
10:39:57.0,C,66.155,500
10:39:58.2,MSFT,73.2565,3
10:39:58.3,MSFT,73.26,41
10:39:58.6,MSFT,73.255,5
10:39:59.5,MSFT,73.26,2
10:40:00.2,MSFT,73.26,96
10:40:00.2,MSFT,73.26,41
10:40:00.4,MSFT,73.26,100
10:40:00.4,MSFT,73.26,37
10:40:00.8,SPY,246.44,100
10:40:00.9,SPY,246.44,200
10:40:00.9,SPY,246.44,100
10:40:00.9,SPY,246.44,100
10:40:01.4,C,66.155,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,300
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,300
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.4,MSFT,73.26,100
10:40:01.6,MSFT,73.27,100
10:40:01.6,MSFT,73.27,100
10:40:01.7,C,66.155,100
10:40:01.8,MSFT,73.2601,15
10:40:02.2,SPY,246.44,100
10:40:02.2,SPY,246.44,100
10:40:02.2,SPY,246.44,100
10:40:02.2,MSFT,73.26,1
10:40:03.2,MSFT,73.27,500
10:40:03.2,MSFT,73.27,500
10:40:03.4,MSFT,73.27,100
10:40:04.3,SPY,246.445,25
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,400
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,500
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,1165
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,10
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,100
10:40:04.3,SPY,246.44,500
10:40:04.3,SPY,246.44,25
10:40:04.3,SPY,246.44,300
10:40:04.3,SPY,246.44,200
10:40:04.4,SPY,246.44,20
10:40:04.4,SPY,246.44,55
10:40:04.4,SPY,246.44,100
10:40:04.4,SPY,246.44,2
10:40:04.4,SPY,246.43,100
10:40:04.6,SPY,246.435,100
10:40:04.6,SPY,246.4375,91
10:40:04.6,SPY,246.435,100
10:40:04.6,SPY,246.435,100
10:40:04.9,MSFT,73.265,12
10:40:04.9,C,66.155,100
10:40:04.9,C,66.151,324
10:40:05.1,SPY,246.44,91
10:40:05.1,SPY,246.44,100
10:40:05.1,SPY,246.44,200
10:40:05.1,SPY,246.44,139
10:40:05.1,SPY,246.44,100
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,200
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,200
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,100
10:40:05.6,SPY,246.44,200
10:40:05.6,SPY,246.44,200
10:40:05.6,SPY,246.44,200
10:40:05.7,SPY,246.44,32
10:40:05.7,SPY,246.44,34
10:40:06.0,SPY,246.44,22
10:40:06.6,MSFT,73.26,200
10:40:06.6,SPY,246.43,100
10:40:06.6,SPY,246.43,300
10:40:06.6,SPY,246.43,1000
10:40:06.6,SPY,246.43,2000
10:40:06.6,SPY,246.43,700
10:40:06.6,MSFT,73.265,100
10:40:06.6,MSFT,73.265,100
10:40:06.8,MSFT,73.27,100
10:40:06.9,MSFT,73.265,100
10:40:07.3,MSFT,73.2646,164
10:40:07.7,SPY,246.43,100
10:40:08.6,MSFT,73.2601,2000
10:40:08.6,MSFT,73.27,200
10:40:08.8,MSFT,73.26,10
10:40:09.4,SPY,246.435,4
10:40:09.4,SPY,246.43,4
10:40:09.8,MSFT,73.2653,994
10:40:10.0,MSFT,73.27,100
10:40:10.6,SPY,246.44,1
10:40:11.3,MSFT,73.265,100
10:40:11.4,C,66.16,100
10:40:11.4,C,66.16,100
10:40:11.4,C,66.1575,200
10:40:11.4,MSFT,73.265,100
10:40:11.4,MSFT,73.27,100
10:40:11.6,MSFT,73.27,100
10:40:11.8,MSFT,73.27,10
10:40:12.2,SPY,246.43,40
10:40:13.2,SPY,246.4375,80
10:40:14.2,SPY,246.43,100
10:40:14.2,SPY,246.43,100
10:40:14.7,MSFT,73.265,100
10:40:14.7,MSFT,73.27,100
10:40:15.1,MSFT,73.26,100
10:40:15.4,MSFT,73.27,100
10:40:15.4,MSFT,73.27,37
10:40:15.7,MSFT,73.264,25
10:40:15.9,SPY,246.431,21
10:40:16.1,C,66.155,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,200
10:40:16.5,MSFT,73.27,2700
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,3
10:40:16.5,MSFT,73.27,400
10:40:16.5,MSFT,73.27,97
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,100
10:40:16.5,MSFT,73.27,5
10:40:16.5,MSFT,73.27,100
10:40:16.6,MSFT,73.27,500
10:40:16.8,MSFT,73.27,100
10:40:17.0,SPY,246.4325,100
10:40:17.0,SPY,246.43,100
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,400
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.27,200
10:40:17.2,MSFT,73.27,100
10:40:17.2,MSFT,73.275,100
10:40:17.3,MSFT,73.2747,200
10:40:17.3,MSFT,73.275,100
10:40:17.4,MSFT,73.275,100
10:40:17.4,SPY,246.431,100
10:40:17.5,SPY,246.43,100
10:40:17.5,SPY,246.44,100
10:40:17.6,MSFT,73.2784,6
10:40:18.0,SPY,246.44,200
10:40:18.0,SPY,246.44,100
10:40:19.7,MSFT,73.2765,6
10:40:20.0,SPY,246.44,1
10:40:20.2,MSFT,73.27,3
10:40:20.2,MSFT,73.27,97
10:40:20.2,MSFT,73.27,100
10:40:20.2,MSFT,73.27,3
10:40:20.2,MSFT,73.2721,100
10:40:20.2,MSFT,73.2711,3
10:40:20.2,MSFT,73.27,100
10:40:20.2,MSFT,73.27,46
10:40:20.2,MSFT,73.2724,97
10:40:20.2,MSFT,73.27,100
10:40:20.2,MSFT,73.2724,100
10:40:20.2,MSFT,73.27,100
10:40:20.2,MSFT,73.2724,100
10:40:20.3,MSFT,73.2724,46
10:40:20.3,MSFT,73.2724,100
10:40:20.4,MSFT,73.275,100
10:40:20.4,MSFT,73.27,10
10:40:20.4,MSFT,73.27,15
10:40:20.4,MSFT,73.27,8
10:40:20.4,MSFT,73.27,1
10:40:20.4,MSFT,73.27,5
10:40:20.4,MSFT,73.27,3
10:40:20.4,MSFT,73.27,97
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,92
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,400
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,84
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.275,10
10:40:20.4,MSFT,73.275,15
10:40:20.4,MSFT,73.27,100
10:40:20.4,MSFT,73.27,95
10:40:20.6,MSFT,73.27,200
10:40:20.8,C,66.159,20
10:40:20.8,C,66.1599,100
10:40:21.1,C,66.155,200
10:40:21.3,C,66.155,100
10:40:21.8,SPY,246.44,3
10:40:23.0,SPY,246.44,100
10:40:23.1,MSFT,73.265,103
10:40:23.2,MSFT,73.2647,101
10:40:23.2,SPY,246.44,143
10:40:23.6,C,66.15,20
10:40:23.6,MSFT,73.26,135
10:40:23.6,C,66.16,100
10:40:23.7,C,66.1575,100
10:40:24.4,SPY,246.44,100
10:40:25.4,MSFT,73.26,300
10:40:25.8,C,66.155,100
10:40:26.2,C,66.155,100
10:40:27.9,MSFT,73.265,100
10:40:27.9,MSFT,73.265,100
10:40:27.9,MSFT,73.27,100
10:40:27.9,MSFT,73.27,100
10:40:28.0,SPY,246.44,100
10:40:28.0,SPY,246.43,1
10:40:28.0,MSFT,73.27,100
10:40:28.9,C,66.16,100
10:40:28.9,C,66.16,44
10:40:29.1,SPY,246.43,100
10:40:29.7,C,66.16,100
10:40:29.7,C,66.16,56
10:40:29.7,C,66.16,74
10:40:29.7,C,66.16,100
10:40:29.7,C,66.16,100
10:40:29.7,C,66.16,100
10:40:29.7,C,66.16,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.16,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.7,C,66.155,100
10:40:29.8,C,66.155,200
10:40:29.8,C,66.1575,100
10:40:30.0,C,66.1575,100
10:40:30.0,C,66.16,100
10:40:30.1,C,66.16,2200
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,50
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,50
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,300
10:40:30.1,C,66.16,300
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,30
10:40:30.1,C,66.16,100
10:40:30.1,C,66.155,100
10:40:30.1,C,66.16,100
10:40:30.1,C,66.16,200
10:40:30.1,C,66.16,100
10:40:30.1,C,66.155,300
10:40:30.1,C,66.155,100
10:40:30.1,C,66.155,100
10:40:30.1,C,66.155,100
10:40:30.9,C,66.16,500
10:40:30.9,C,66.16,100
10:40:30.9,C,66.16,2700
10:40:30.9,C,66.16,10
10:40:30.9,C,66.16,90
10:40:30.9,C,66.16,10
10:40:30.9,C,66.16,100
10:40:30.9,C,66.16,300
10:40:30.9,C,66.16,100
10:40:30.9,C,66.16,100
10:40:30.9,C,66.16,100
10:40:30.9,C,66.165,100
10:40:31.5,C,66.16,100
10:40:31.5,MSFT,73.27,100
10:40:31.5,SPY,246.44,197
10:40:31.5,SPY,246.44,100
10:40:31.5,SPY,246.44,500
10:40:31.5,SPY,246.44,3
10:40:31.5,MSFT,73.27,100
10:40:31.7,C,66.17,100
10:40:32.0,SPY,246.44,100
10:40:32.0,SPY,246.44,100
10:40:32.0,SPY,246.44,100
10:40:32.0,SPY,246.44,100
10:40:32.4,C,66.165,100
10:40:32.4,SPY,246.44,100
10:40:32.4,SPY,246.44,4900
10:40:32.4,C,66.1675,500
10:40:32.4,C,66.1675,100
10:40:32.4,C,66.17,100
10:40:32.4,C,66.1675,200
10:40:32.4,C,66.17,100
10:40:32.5,MSFT,73.264,200
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,200
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.5,MSFT,73.27,100
10:40:32.6,MSFT,73.27,200
10:40:32.6,MSFT,73.27,100
10:40:32.7,MSFT,73.27,100
10:40:32.7,MSFT,73.27,100
10:40:32.8,SPY,246.4399,75
10:40:32.8,MSFT,73.27,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.165,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,3200
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,300
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,398
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,90
10:40:32.9,C,66.17,397
10:40:32.9,C,66.17,21
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,393
10:40:32.9,C,66.17,500
10:40:32.9,C,66.17,200
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.18,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.18,90
10:40:32.9,C,66.18,100
10:40:32.9,C,66.18,99
10:40:32.9,C,66.17,551
10:40:32.9,C,66.17,546
10:40:32.9,C,66.17,100
10:40:32.9,C,66.18,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.165,600
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.165,100
10:40:32.9,C,66.17,100
10:40:32.9,C,66.17,100
